document_id,company,FY,physical_page,provenance,provenance_source,orphan_start_frac,measured,document_level_orphan_start_frac,full_width_block,reason_codes,document_class
INE191H01014/2013,INE191H01014,2013,17,native,page_kind:digital,0.0,True,0.0206,,section_leak;span_truncated,pure_native
INE191H01014/2013,INE191H01014,2013,18,native,page_kind:digital,0.0294,True,0.0206,,section_leak;span_truncated,pure_native
INE191H01014/2013,INE191H01014,2013,19,native,page_kind:digital,0.0,True,0.0206,,section_leak;span_truncated,pure_native
INE191H01014/2013,INE191H01014,2013,20,native,page_kind:digital,0.0,True,0.0206,,section_leak;span_truncated,pure_native
INE191H01014/2013,INE191H01014,2013,21,native,page_kind:digital,0.0,True,0.0206,,section_leak;span_truncated,pure_native
INE191H01014/2013,INE191H01014,2013,22,native,page_kind:digital,0.0,True,0.0206,,section_leak;span_truncated,pure_native
INE191H01014/2013,INE191H01014,2013,23,native,page_kind:digital,0.0,True,0.0206,,section_leak;span_truncated,pure_native
INE119A01028/2012,INE119A01028,2012,49,native,page_kind:digital,,False,0.0101,,,pure_native
INE119A01028/2012,INE119A01028,2012,50,native,page_kind:digital,0.0,True,0.0101,,,pure_native
INE119A01028/2012,INE119A01028,2012,51,native,page_kind:digital,0.0077,True,0.0101,,,pure_native
INE119A01028/2012,INE119A01028,2012,52,native,page_kind:digital,0.0294,True,0.0101,,,pure_native
INE119A01028/2012,INE119A01028,2012,53,native,page_kind:digital,0.0096,True,0.0101,,,pure_native
INE191H01014/2012,INE191H01014,2012,9,native,page_kind:digital,,False,0.0415,,section_leak;source_shredded;span_truncated,pure_native
INE191H01014/2012,INE191H01014,2012,10,native,page_kind:digital,0.0526,True,0.0415,False,section_leak;source_shredded;span_truncated,pure_native
INE191H01014/2012,INE191H01014,2012,11,native,page_kind:digital,0.0,True,0.0415,,section_leak;source_shredded;span_truncated,pure_native
INE191H01014/2012,INE191H01014,2012,12,native,page_kind:digital,0.0,True,0.0415,,section_leak;source_shredded;span_truncated,pure_native
INE191H01014/2012,INE191H01014,2012,13,native,page_kind:digital,0.0,True,0.0415,,section_leak;source_shredded;span_truncated,pure_native
INE191H01014/2012,INE191H01014,2012,14,native,page_kind:digital,0.2222,True,0.0415,False,section_leak;source_shredded;span_truncated,pure_native
INE191H01014/2012,INE191H01014,2012,15,native,page_kind:digital,0.0,True,0.0415,,section_leak;source_shredded;span_truncated,pure_native
INE191H01014/2012,INE191H01014,2012,16,native,page_kind:digital,0.037,True,0.0415,True,section_leak;source_shredded;span_truncated,pure_native
INE191H01014/2012,INE191H01014,2012,17,native,page_kind:digital,0.0345,True,0.0415,True,section_leak;source_shredded;span_truncated,pure_native
INE191H01014/2012,INE191H01014,2012,18,native,page_kind:digital,0.0,True,0.0415,,section_leak;source_shredded;span_truncated,pure_native
INE191H01014/2012,INE191H01014,2012,19,native,page_kind:digital,0.0,True,0.0415,,section_leak;source_shredded;span_truncated,pure_native
INE191H01014/2012,INE191H01014,2012,20,native,page_kind:digital,0.0,True,0.0415,,section_leak;source_shredded;span_truncated,pure_native
INE192B01031/2013,INE192B01031,2013,26,native,page_kind:digital,,False,0.0102,,identity_unproven,pure_native
INE192B01031/2013,INE192B01031,2013,27,native,page_kind:digital,0.0,True,0.0102,,identity_unproven,pure_native
INE192B01031/2013,INE192B01031,2013,28,native,page_kind:digital,0.0,True,0.0102,,identity_unproven,pure_native
INE192B01031/2013,INE192B01031,2013,29,native,page_kind:digital,0.0,True,0.0102,,identity_unproven,pure_native
INE192B01031/2013,INE192B01031,2013,30,native,page_kind:digital,0.0,True,0.0102,,identity_unproven,pure_native
INE192B01031/2013,INE192B01031,2013,31,native,page_kind:digital,0.0,True,0.0102,,identity_unproven,pure_native
INE192B01031/2013,INE192B01031,2013,32,native,page_kind:digital,0.0,True,0.0102,,identity_unproven,pure_native
INE192B01031/2013,INE192B01031,2013,33,native,page_kind:digital,0.0,True,0.0102,,identity_unproven,pure_native
INE192B01031/2013,INE192B01031,2013,34,native,page_kind:digital,0.0,True,0.0102,,identity_unproven,pure_native
INE192B01031/2013,INE192B01031,2013,35,native,page_kind:digital,0.0,True,0.0102,,identity_unproven,pure_native
INE192B01031/2013,INE192B01031,2013,36,native,page_kind:digital,0.0476,True,0.0102,True,identity_unproven,pure_native
INE192B01031/2013,INE192B01031,2013,37,native,page_kind:digital,0.0714,True,0.0102,True,identity_unproven,pure_native
INE192B01031/2013,INE192B01031,2013,38,native,page_kind:digital,0.0,True,0.0102,,identity_unproven,pure_native
INE192B01031/2013,INE192B01031,2013,39,native,page_kind:digital,0.0,True,0.0102,,identity_unproven,pure_native
INE192B01031/2013,INE192B01031,2013,40,native,page_kind:digital,0.0,True,0.0102,,identity_unproven,pure_native
INE192B01031/2013,INE192B01031,2013,41,native,page_kind:digital,0.0,True,0.0102,,identity_unproven,pure_native
INE192B01031/2013,INE192B01031,2013,42,native,page_kind:digital,0.0,True,0.0102,,identity_unproven,pure_native
INE192B01031/2013,INE192B01031,2013,43,native,page_kind:digital,0.0312,True,0.0102,True,identity_unproven,pure_native
INE482A01020/2013,INE482A01020,2013,33,native,page_kind:digital,,False,0.0556,,source_shredded,pure_native
INE482A01020/2013,INE482A01020,2013,34,native,page_kind:digital,0.0,True,0.0556,,source_shredded,pure_native
INE482A01020/2013,INE482A01020,2013,35,native,page_kind:digital,0.0278,True,0.0556,,source_shredded,pure_native
INE482A01020/2013,INE482A01020,2013,36,native,page_kind:digital,0.0,True,0.0556,,source_shredded,pure_native
INE482A01020/2013,INE482A01020,2013,37,native,page_kind:digital,0.0263,True,0.0556,,source_shredded,pure_native
INE482A01020/2013,INE482A01020,2013,38,native,page_kind:digital,0.0,True,0.0556,,source_shredded,pure_native
INE482A01020/2012,INE482A01020,2012,35,native,page_kind:digital,,False,0.0238,,span_truncated,pure_native
INE482A01020/2012,INE482A01020,2012,36,native,page_kind:digital,0.0667,True,0.0238,False,span_truncated,pure_native
INE482A01020/2012,INE482A01020,2012,37,native,page_kind:digital,0.0,True,0.0238,,span_truncated,pure_native
INE482A01020/2012,INE482A01020,2012,38,native,page_kind:digital,0.0323,True,0.0238,False,span_truncated,pure_native
INE482A01020/2012,INE482A01020,2012,39,native,page_kind:digital,0.037,True,0.0238,True,span_truncated,pure_native
INE482A01020/2012,INE482A01020,2012,40,native,page_kind:digital,0.0741,True,0.0238,False,span_truncated,pure_native
INE482A01020/2012,INE482A01020,2012,41,native,page_kind:digital,0.0,True,0.0238,,span_truncated,pure_native
INE482A01020/2012,INE482A01020,2012,42,native,page_kind:digital,0.0323,True,0.0238,True,span_truncated,pure_native
INE482A01020/2012,INE482A01020,2012,43,native,page_kind:digital,0.0312,True,0.0238,True,span_truncated,pure_native
INE482A01020/2012,INE482A01020,2012,44,native,page_kind:digital,0.0,True,0.0238,,span_truncated,pure_native
INE482A01020/2012,INE482A01020,2012,45,native,page_kind:digital,0.0312,True,0.0238,True,span_truncated,pure_native
INE482A01020/2012,INE482A01020,2012,46,native,page_kind:digital,0.0217,True,0.0238,,span_truncated,pure_native
INE482A01020/2012,INE482A01020,2012,47,native,page_kind:digital,0.0541,True,0.0238,False,span_truncated,pure_native
INE482A01020/2012,INE482A01020,2012,48,native,page_kind:digital,0.0526,True,0.0238,True,span_truncated,pure_native
INE482A01020/2012,INE482A01020,2012,49,native,page_kind:digital,0.05,True,0.0238,True,span_truncated,pure_native
INE482A01020/2012,INE482A01020,2012,50,native,page_kind:digital,0.0227,True,0.0238,,span_truncated,pure_native
INE482A01020/2012,INE482A01020,2012,51,native,page_kind:digital,0.0,True,0.0238,,span_truncated,pure_native
INE482A01020/2012,INE482A01020,2012,52,native,page_kind:digital,0.0,True,0.0238,,span_truncated,pure_native
INE482A01020/2012,INE482A01020,2012,53,native,page_kind:digital,0.0,True,0.0238,,span_truncated,pure_native
INE482A01020/2012,INE482A01020,2012,54,native,page_kind:digital,0.0,True,0.0238,,span_truncated,pure_native
INE119A01028/2013,INE119A01028,2013,61,native,page_kind:digital,,False,0.0339,,source_shredded;span_truncated,mixed
INE119A01028/2013,INE119A01028,2013,62,native,page_kind:digital,0.0,True,0.0339,,source_shredded;span_truncated,mixed
INE119A01028/2013,INE119A01028,2013,63,native,page_kind:digital,0.0,True,0.0339,,source_shredded;span_truncated,mixed
INE119A01028/2013,INE119A01028,2013,64,native,page_kind:digital,0.0,True,0.0339,,source_shredded;span_truncated,mixed
INE119A01028/2013,INE119A01028,2013,65,native,page_kind:digital,0.0667,True,0.0339,True,source_shredded;span_truncated,mixed
INE119A01028/2013,INE119A01028,2013,66,native,page_kind:digital,0.0769,True,0.0339,True,source_shredded;span_truncated,mixed
INE119A01028/2013,INE119A01028,2013,67,native,page_kind:digital,0.0,True,0.0339,,source_shredded;span_truncated,mixed
INE119A01028/2013,INE119A01028,2013,68,ocr,ocr_stats:words=726,0.4286,True,0.0339,,source_shredded;span_truncated,mixed
INE119A01028/2013,INE119A01028,2013,69,ocr,ocr_stats:words=870,0.0333,True,0.0339,True,source_shredded;span_truncated,mixed
INE119A01028/2013,INE119A01028,2013,70,native,page_kind:digital,0.1277,True,0.0339,True,source_shredded;span_truncated,mixed
INE192B01031/2012,INE192B01031,2012,34,native,page_kind:digital,,False,0.0515,,identity_unproven;year_unproven;source_shredded;span_truncated,pure_native
INE192B01031/2012,INE192B01031,2012,35,native,page_kind:digital,0.0,True,0.0515,,identity_unproven;year_unproven;source_shredded;span_truncated,pure_native
INE192B01031/2012,INE192B01031,2012,36,native,page_kind:digital,0.0,True,0.0515,,identity_unproven;year_unproven;source_shredded;span_truncated,pure_native
INE192B01031/2012,INE192B01031,2012,37,native,page_kind:digital,0.0,True,0.0515,,identity_unproven;year_unproven;source_shredded;span_truncated,pure_native
INE192B01031/2012,INE192B01031,2012,38,native,page_kind:digital,0.0455,True,0.0515,True,identity_unproven;year_unproven;source_shredded;span_truncated,pure_native
INE192B01031/2012,INE192B01031,2012,39,native,page_kind:digital,0.0385,True,0.0515,True,identity_unproven;year_unproven;source_shredded;span_truncated,pure_native
INE192B01031/2012,INE192B01031,2012,40,native,page_kind:digital,0.0,True,0.0515,,identity_unproven;year_unproven;source_shredded;span_truncated,pure_native
INE192B01031/2012,INE192B01031,2012,41,native,page_kind:digital,0.0588,True,0.0515,True,identity_unproven;year_unproven;source_shredded;span_truncated,pure_native
INE192B01031/2012,INE192B01031,2012,42,native,page_kind:digital,0.0,True,0.0515,,identity_unproven;year_unproven;source_shredded;span_truncated,pure_native
INE192B01031/2012,INE192B01031,2012,43,native,page_kind:digital,0.0,True,0.0515,,identity_unproven;year_unproven;source_shredded;span_truncated,pure_native
INE192B01031/2012,INE192B01031,2012,44,native,page_kind:digital,0.0,True,0.0515,,identity_unproven;year_unproven;source_shredded;span_truncated,pure_native
INE192B01031/2012,INE192B01031,2012,45,native,page_kind:digital,0.0,True,0.0515,,identity_unproven;year_unproven;source_shredded;span_truncated,pure_native
INE192B01031/2012,INE192B01031,2012,46,native,page_kind:digital,0.0,True,0.0515,,identity_unproven;year_unproven;source_shredded;span_truncated,pure_native
INE192B01031/2012,INE192B01031,2012,47,native,page_kind:digital,0.05,True,0.0515,True,identity_unproven;year_unproven;source_shredded;span_truncated,pure_native
INE192B01031/2012,INE192B01031,2012,48,native,page_kind:digital,0.0,True,0.0515,,identity_unproven;year_unproven;source_shredded;span_truncated,pure_native
INE192B01031/2012,INE192B01031,2012,49,native,page_kind:digital,0.0,True,0.0515,,identity_unproven;year_unproven;source_shredded;span_truncated,pure_native
INE192B01031/2012,INE192B01031,2012,50,native,page_kind:digital,0.0,True,0.0515,,identity_unproven;year_unproven;source_shredded;span_truncated,pure_native
INE192B01031/2012,INE192B01031,2012,51,native,page_kind:digital,0.0,True,0.0515,,identity_unproven;year_unproven;source_shredded;span_truncated,pure_native
INE192B01031/2012,INE192B01031,2012,52,native,page_kind:digital,0.0476,True,0.0515,True,identity_unproven;year_unproven;source_shredded;span_truncated,pure_native
INE192B01031/2012,INE192B01031,2012,53,native,page_kind:digital,0.303,True,0.0515,True,identity_unproven;year_unproven;source_shredded;span_truncated,pure_native
INE192B01031/2012,INE192B01031,2012,54,native,page_kind:digital,0.0435,True,0.0515,True,identity_unproven;year_unproven;source_shredded;span_truncated,pure_native
INE192B01031/2012,INE192B01031,2012,55,native,page_kind:digital,0.0,True,0.0515,,identity_unproven;year_unproven;source_shredded;span_truncated,pure_native
INE192B01031/2012,INE192B01031,2012,56,native,page_kind:digital,0.0,True,0.0515,,identity_unproven;year_unproven;source_shredded;span_truncated,pure_native
INE192B01031/2012,INE192B01031,2012,57,native,page_kind:digital,0.12,True,0.0515,True,identity_unproven;year_unproven;source_shredded;span_truncated,pure_native
INE009A01021/2017,INE009A01021,2017,75,native,page_kind:digital,,False,0.0146,,span_truncated,pure_native
INE009A01021/2017,INE009A01021,2017,76,native,page_kind:digital,0.0,True,0.0146,,span_truncated,pure_native
INE009A01021/2017,INE009A01021,2017,77,native,page_kind:digital,0.0,True,0.0146,,span_truncated,pure_native
INE009A01021/2017,INE009A01021,2017,78,native,page_kind:digital,0.0,True,0.0146,,span_truncated,pure_native
INE009A01021/2017,INE009A01021,2017,79,native,page_kind:digital,0.0,True,0.0146,,span_truncated,pure_native
INE009A01021/2017,INE009A01021,2017,80,native,page_kind:digital,0.0909,True,0.0146,True,span_truncated,pure_native
INE009A01021/2017,INE009A01021,2017,81,native,page_kind:digital,0.0,True,0.0146,,span_truncated,pure_native
INE009A01021/2017,INE009A01021,2017,82,native,page_kind:digital,0.0,True,0.0146,,span_truncated,pure_native
INE009A01021/2017,INE009A01021,2017,83,native,page_kind:digital,0.0,True,0.0146,,span_truncated,pure_native
INE009A01021/2017,INE009A01021,2017,84,native,page_kind:digital,0.0,True,0.0146,,span_truncated,pure_native
INE009A01021/2017,INE009A01021,2017,85,native,page_kind:digital,0.0,True,0.0146,,span_truncated,pure_native
INE009A01021/2017,INE009A01021,2017,86,native,page_kind:digital,0.0,True,0.0146,,span_truncated,pure_native
INE009A01021/2017,INE009A01021,2017,87,native,page_kind:digital,0.0714,True,0.0146,True,span_truncated,pure_native
INE009A01021/2017,INE009A01021,2017,88,native,page_kind:digital,0.0909,True,0.0146,True,span_truncated,pure_native
INE009A01021/2017,INE009A01021,2017,89,native,page_kind:digital,0.0,True,0.0146,,span_truncated,pure_native
INE009A01021/2017,INE009A01021,2017,90,native,page_kind:digital,0.0,True,0.0146,,span_truncated,pure_native
INE009A01021/2017,INE009A01021,2017,91,native,page_kind:digital,0.0,True,0.0146,,span_truncated,pure_native
INE009A01021/2017,INE009A01021,2017,92,native,page_kind:digital,0.0,True,0.0146,,span_truncated,pure_native
INE009A01021/2018,INE009A01021,2018,96,native,page_kind:digital,,False,0.1406,,source_shredded;span_truncated,pure_native
INE009A01021/2018,INE009A01021,2018,97,native,page_kind:digital,0.1333,True,0.1406,True,source_shredded;span_truncated,pure_native
INE008A01015/2013,INE008A01015,2013,53,native,page_kind:digital,,False,0.061,,identity_unproven;order_scrambled;span_truncated,pure_native
INE008A01015/2013,INE008A01015,2013,54,native,page_kind:digital,0.0172,True,0.061,,identity_unproven;order_scrambled;span_truncated,pure_native
INE008A01015/2013,INE008A01015,2013,55,native,page_kind:digital,0.0615,True,0.061,False,identity_unproven;order_scrambled;span_truncated,pure_native
INE008A01015/2013,INE008A01015,2013,56,native,page_kind:digital,0.0417,True,0.061,False,identity_unproven;order_scrambled;span_truncated,pure_native
INE008A01015/2013,INE008A01015,2013,57,native,page_kind:digital,0.0703,True,0.061,False,identity_unproven;order_scrambled;span_truncated,pure_native
INE008A01015/2013,INE008A01015,2013,58,native,page_kind:digital,0.0614,True,0.061,False,identity_unproven;order_scrambled;span_truncated,pure_native
INE008A01015/2013,INE008A01015,2013,59,native,page_kind:digital,0.0794,True,0.061,False,identity_unproven;order_scrambled;span_truncated,pure_native
INE008A01015/2013,INE008A01015,2013,60,native,page_kind:digital,0.0508,True,0.061,False,identity_unproven;order_scrambled;span_truncated,pure_native
INE008A01015/2013,INE008A01015,2013,61,native,page_kind:digital,0.0813,True,0.061,False,identity_unproven;order_scrambled;span_truncated,pure_native
INE008A01015/2013,INE008A01015,2013,62,native,page_kind:digital,0.0583,True,0.061,False,identity_unproven;order_scrambled;span_truncated,pure_native
INE008A01015/2013,INE008A01015,2013,63,native,page_kind:digital,0.0312,True,0.061,False,identity_unproven;order_scrambled;span_truncated,pure_native
INE008A01015/2013,INE008A01015,2013,64,native,page_kind:digital,0.0756,True,0.061,False,identity_unproven;order_scrambled;span_truncated,pure_native
INE008A01015/2013,INE008A01015,2013,65,native,page_kind:digital,0.112,True,0.061,False,identity_unproven;order_scrambled;span_truncated,pure_native
INE008A01015/2013,INE008A01015,2013,66,native,page_kind:digital,0.0672,True,0.061,False,identity_unproven;order_scrambled;span_truncated,pure_native
INE008A01015/2013,INE008A01015,2013,67,native,page_kind:digital,0.1417,True,0.061,False,identity_unproven;order_scrambled;span_truncated,pure_native
INE008A01015/2013,INE008A01015,2013,68,native,page_kind:digital,0.0583,True,0.061,False,identity_unproven;order_scrambled;span_truncated,pure_native
INE008A01015/2013,INE008A01015,2013,69,native,page_kind:digital,0.0079,True,0.061,,identity_unproven;order_scrambled;span_truncated,pure_native
INE008A01015/2013,INE008A01015,2013,70,native,page_kind:digital,0.0642,True,0.061,True,identity_unproven;order_scrambled;span_truncated,pure_native
INE008A01015/2013,INE008A01015,2013,71,native,page_kind:digital,0.0465,True,0.061,False,identity_unproven;order_scrambled;span_truncated,pure_native
INE008A01015/2013,INE008A01015,2013,72,native,page_kind:digital,0.0531,True,0.061,False,identity_unproven;order_scrambled;span_truncated,pure_native
INE008A01015/2013,INE008A01015,2013,73,native,page_kind:digital,0.015,True,0.061,,identity_unproven;order_scrambled;span_truncated,pure_native
INE008A01015/2013,INE008A01015,2013,74,native,page_kind:digital,0.0614,True,0.061,True,identity_unproven;order_scrambled;span_truncated,pure_native
INE008A01015/2013,INE008A01015,2013,75,native,page_kind:digital,0.0,True,0.061,,identity_unproven;order_scrambled;span_truncated,pure_native
INE008A01015/2013,INE008A01015,2013,76,native,page_kind:digital,0.0833,True,0.061,False,identity_unproven;order_scrambled;span_truncated,pure_native
INE008A01015/2013,INE008A01015,2013,77,native,page_kind:digital,0.008,True,0.061,,identity_unproven;order_scrambled;span_truncated,pure_native
INE008A01015/2013,INE008A01015,2013,78,native,page_kind:digital,0.0948,True,0.061,False,identity_unproven;order_scrambled;span_truncated,pure_native
INE008A01015/2013,INE008A01015,2013,79,native,page_kind:digital,0.031,True,0.061,False,identity_unproven;order_scrambled;span_truncated,pure_native
INE008A01015/2013,INE008A01015,2013,80,native,page_kind:digital,0.0738,True,0.061,True,identity_unproven;order_scrambled;span_truncated,pure_native
INE008A01015/2013,INE008A01015,2013,81,native,page_kind:digital,0.0714,True,0.061,False,identity_unproven;order_scrambled;span_truncated,pure_native
INE008A01015/2013,INE008A01015,2013,82,native,page_kind:digital,0.1197,True,0.061,False,identity_unproven;order_scrambled;span_truncated,pure_native
INE040A01034/2017,INE040A01034,2017,20,native,page_kind:digital,,False,0.064,,source_shredded;span_truncated,mixed
INE040A01034/2017,INE040A01034,2017,21,native,page_kind:digital,0.0,True,0.064,,source_shredded;span_truncated,mixed
INE040A01034/2017,INE040A01034,2017,22,native,page_kind:digital,0.0476,True,0.064,False,source_shredded;span_truncated,mixed
INE040A01034/2017,INE040A01034,2017,23,native,page_kind:digital,0.0,True,0.064,,source_shredded;span_truncated,mixed
INE040A01034/2017,INE040A01034,2017,24,native,page_kind:digital,0.0,True,0.064,,source_shredded;span_truncated,mixed
INE040A01034/2017,INE040A01034,2017,25,ocr,ocr_stats:words=613,0.2188,True,0.064,False,source_shredded;span_truncated,mixed
INE040A01034/2017,INE040A01034,2017,26,native,page_kind:digital,0.0909,True,0.064,False,source_shredded;span_truncated,mixed
INE040A01034/2017,INE040A01034,2017,27,native,page_kind:digital,0.0952,True,0.064,False,source_shredded;span_truncated,mixed
INE040A01034/2017,INE040A01034,2017,28,native,page_kind:digital,0.0,True,0.064,,source_shredded;span_truncated,mixed
INE040A01034/2017,INE040A01034,2017,29,native,page_kind:digital,0.0,True,0.064,,source_shredded;span_truncated,mixed
INE040A01034/2017,INE040A01034,2017,30,native,page_kind:digital,0.0,True,0.064,,source_shredded;span_truncated,mixed
INE040A01034/2017,INE040A01034,2017,31,native,page_kind:digital,0.16,True,0.064,False,source_shredded;span_truncated,mixed
INE040A01034/2017,INE040A01034,2017,32,native,page_kind:digital,0.1739,True,0.064,False,source_shredded;span_truncated,mixed
INE040A01034/2017,INE040A01034,2017,33,native,page_kind:digital,0.0,True,0.064,,source_shredded;span_truncated,mixed
INE040A01034/2017,INE040A01034,2017,34,native,page_kind:digital,0.0,True,0.064,,source_shredded;span_truncated,mixed
INE002A01018/2017,INE002A01018,2017,59,native,page_kind:digital,,False,0.006,,span_truncated,pure_native
INE002A01018/2017,INE002A01018,2017,60,native,page_kind:digital,0.0,True,0.006,,span_truncated,pure_native
INE002A01018/2017,INE002A01018,2017,61,native,page_kind:digital,0.0,True,0.006,,span_truncated,pure_native
INE002A01018/2017,INE002A01018,2017,62,native,page_kind:digital,0.0,True,0.006,,span_truncated,pure_native
INE002A01018/2017,INE002A01018,2017,63,native,page_kind:digital,0.0,True,0.006,,span_truncated,pure_native
INE002A01018/2017,INE002A01018,2017,64,native,page_kind:digital,0.0833,True,0.006,True,span_truncated,pure_native
INE002A01018/2017,INE002A01018,2017,65,native,page_kind:digital,0.0667,True,0.006,False,span_truncated,pure_native
INE002A01018/2017,INE002A01018,2017,66,native,page_kind:digital,0.0,True,0.006,,span_truncated,pure_native
INE002A01018/2017,INE002A01018,2017,67,native,page_kind:digital,0.0,True,0.006,,span_truncated,pure_native
INE002A01018/2017,INE002A01018,2017,68,native,page_kind:digital,0.0,True,0.006,,span_truncated,pure_native
INE002A01018/2017,INE002A01018,2017,69,native,page_kind:digital,0.0,True,0.006,,span_truncated,pure_native
INE002A01018/2017,INE002A01018,2017,70,native,page_kind:digital,0.0,True,0.006,,span_truncated,pure_native
INE002A01018/2017,INE002A01018,2017,71,native,page_kind:digital,0.0,True,0.006,,span_truncated,pure_native
INE002A01018/2017,INE002A01018,2017,72,native,page_kind:digital,0.0,True,0.006,,span_truncated,pure_native
INE002A01018/2017,INE002A01018,2017,73,native,page_kind:digital,0.0,True,0.006,,span_truncated,pure_native
INE002A01018/2017,INE002A01018,2017,74,native,page_kind:digital,0.0,True,0.006,,span_truncated,pure_native
INE002A01018/2017,INE002A01018,2017,75,native,page_kind:digital,0.0,True,0.006,,span_truncated,pure_native
INE002A01018/2017,INE002A01018,2017,76,native,page_kind:digital,0.0,True,0.006,,span_truncated,pure_native
INE002A01018/2017,INE002A01018,2017,77,native,page_kind:digital,0.0,True,0.006,,span_truncated,pure_native
INE002A01018/2017,INE002A01018,2017,78,native,page_kind:digital,0.0,True,0.006,,span_truncated,pure_native
INE002A01018/2017,INE002A01018,2017,79,native,page_kind:digital,0.0,True,0.006,,span_truncated,pure_native
INE002A01018/2017,INE002A01018,2017,80,native,page_kind:digital,0.0,True,0.006,,span_truncated,pure_native
INE002A01018/2017,INE002A01018,2017,81,native,page_kind:digital,0.0,True,0.006,,span_truncated,pure_native
INE002A01018/2017,INE002A01018,2017,82,native,page_kind:digital,0.0667,True,0.006,False,span_truncated,pure_native
INE002A01018/2017,INE002A01018,2017,83,native,page_kind:digital,0.0,True,0.006,,span_truncated,pure_native
INE002A01018/2017,INE002A01018,2017,84,native,page_kind:digital,0.0,True,0.006,,span_truncated,pure_native
INE002A01018/2017,INE002A01018,2017,85,native,page_kind:digital,0.0,True,0.006,,span_truncated,pure_native
INE002A01018/2017,INE002A01018,2017,86,native,page_kind:digital,0.0,True,0.006,,span_truncated,pure_native
INE002A01018/2017,INE002A01018,2017,87,native,page_kind:digital,0.0,True,0.006,,span_truncated,pure_native
INE002A01018/2017,INE002A01018,2017,88,native,page_kind:digital,0.0,True,0.006,,span_truncated,pure_native
INE002A01018/2017,INE002A01018,2017,89,native,page_kind:digital,0.0,True,0.006,,span_truncated,pure_native
INE002A01018/2017,INE002A01018,2017,90,native,page_kind:digital,0.0,True,0.006,,span_truncated,pure_native
INE002A01018/2017,INE002A01018,2017,91,native,page_kind:digital,0.0,True,0.006,,span_truncated,pure_native
INE002A01018/2017,INE002A01018,2017,92,native,page_kind:digital,0.0,True,0.006,,span_truncated,pure_native
INE002A01018/2017,INE002A01018,2017,93,native,page_kind:digital,0.0,True,0.006,,span_truncated,pure_native
INE002A01018/2017,INE002A01018,2017,94,native,page_kind:digital,0.0244,True,0.006,,span_truncated,pure_native
INE002A01018/2017,INE002A01018,2017,95,native,page_kind:digital,0.0,True,0.006,,span_truncated,pure_native
INE002A01018/2017,INE002A01018,2017,96,native,page_kind:digital,0.0556,True,0.006,False,span_truncated,pure_native
INE002A01018/2017,INE002A01018,2017,97,native,page_kind:digital,0.0,True,0.006,,span_truncated,pure_native
INE002A01018/2017,INE002A01018,2017,98,native,page_kind:digital,0.0,True,0.006,,span_truncated,pure_native
INE002A01018/2017,INE002A01018,2017,99,native,page_kind:digital,0.0,True,0.006,,span_truncated,pure_native
INE002A01018/2017,INE002A01018,2017,100,native,page_kind:digital,0.04,True,0.006,True,span_truncated,pure_native
INE002A01018/2017,INE002A01018,2017,101,native,page_kind:digital,0.0,True,0.006,,span_truncated,pure_native
INE002A01018/2017,INE002A01018,2017,102,native,page_kind:digital,0.0,True,0.006,,span_truncated,pure_native
INE002A01018/2017,INE002A01018,2017,103,native,page_kind:digital,0.0,True,0.006,,span_truncated,pure_native
INE002A01018/2017,INE002A01018,2017,104,native,page_kind:digital,0.0,True,0.006,,span_truncated,pure_native
INE002A01018/2017,INE002A01018,2017,105,native,page_kind:digital,0.0,True,0.006,,span_truncated,pure_native
INE002A01018/2017,INE002A01018,2017,106,native,page_kind:digital,0.0,True,0.006,,span_truncated,pure_native
INE002A01018/2017,INE002A01018,2017,107,native,page_kind:digital,0.0556,True,0.006,True,span_truncated,pure_native
INE002A01018/2017,INE002A01018,2017,108,native,page_kind:digital,0.0,True,0.006,,span_truncated,pure_native
INE002A01018/2017,INE002A01018,2017,109,native,page_kind:digital,0.0,True,0.006,,span_truncated,pure_native
INE002A01018/2017,INE002A01018,2017,110,native,page_kind:digital,0.0,True,0.006,,span_truncated,pure_native
INE002A01018/2017,INE002A01018,2017,111,native,page_kind:digital,0.0,True,0.006,,span_truncated,pure_native
INE002A01018/2017,INE002A01018,2017,112,native,page_kind:digital,0.0,True,0.006,,span_truncated,pure_native
INE002A01018/2017,INE002A01018,2017,113,native,page_kind:digital,0.0,True,0.006,,span_truncated,pure_native
INE002A01018/2017,INE002A01018,2017,114,native,page_kind:digital,0.0,True,0.006,,span_truncated,pure_native
INE002A01018/2017,INE002A01018,2017,115,native,page_kind:digital,0.0,True,0.006,,span_truncated,pure_native
INE002A01018/2017,INE002A01018,2017,116,native,page_kind:digital,0.0,True,0.006,,span_truncated,pure_native
INE002A01018/2017,INE002A01018,2017,117,native,page_kind:digital,0.027,True,0.006,,span_truncated,pure_native
INE002A01018/2017,INE002A01018,2017,118,native,page_kind:digital,0.0,True,0.006,,span_truncated,pure_native
INE002A01018/2017,INE002A01018,2017,119,native,page_kind:digital,0.0,True,0.006,,span_truncated,pure_native
INE002A01018/2017,INE002A01018,2017,120,native,page_kind:digital,0.0,True,0.006,,span_truncated,pure_native
INE002A01018/2017,INE002A01018,2017,121,native,page_kind:digital,0.0,True,0.006,,span_truncated,pure_native
INE002A01018/2017,INE002A01018,2017,122,native,page_kind:digital,0.0,True,0.006,,span_truncated,pure_native
